"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000003400",8.78113588899998,0.143013675853931,0.354935683631027,0.402928424639888,0.687000879925757,0.99974327408442,"CASP10"
"ENSG00000003402",98.766285682947,0.192394000745321,0.297200863212285,0.647353438566217,0.517403223263869,0.99974327408442,"CFLAR"
"ENSG00000003436",2.35622655950327,0.841598992443999,0.699592346080405,1.20298484847528,0.2289821838623,0.99974327408442,"TFPI"
"ENSG00000003509",4.43605299647621,0.4960452214033,0.522215998998583,0.949885147821078,0.342170614273106,0.99974327408442,"NDUFAF7"
"ENSG00000003756",50.1543162047326,0.262425882247483,0.219071893270876,1.19789845392445,0.230956551737023,0.99974327408442,"RBM5"
"ENSG00000003989",35.6580570550335,0.693621935963714,0.871411076427291,0.795975578836458,0.426046229988233,0.99974327408442,"SLC7A2"
"ENSG00000004059",25.161020332968,0.25248142369736,0.225778800860536,1.11826895499068,0.263452141826321,0.99974327408442,"ARF5"
"ENSG00000004142",30.8318684224203,-0.0906682222791257,0.246928102269684,-0.367184704558665,0.713481247702758,0.99974327408442,"POLDIP2"
"ENSG00000004399",4.7018874208248,0.00247113567079168,0.482855357326958,0.00511775552097352,0.995916639708694,0.99974327408442,"PLXND1"
"ENSG00000004455",40.0529507187843,0.123093039818714,0.241981784574252,0.508687213937556,0.610971486076192,0.99974327408442,"AK2"
"ENSG00000004468",2.90135525186498,2.09879928261445,0.791630209874598,2.65123697458049,0.00801975505674266,0.99974327408442,"CD38"
"ENSG00000004478",22.3944107492807,0.197593419174384,0.266298016438711,0.742001092673782,0.458086673563202,0.99974327408442,"FKBP4"
"ENSG00000004487",19.2528241323156,0.0191327908422773,0.292858507144913,0.0653311765767144,0.947910320040914,0.99974327408442,"KDM1A"
"ENSG00000004534",41.8582718836455,0.172951459491431,0.247227088639023,0.699565166760338,0.484198902549336,0.99974327408442,"RBM6"
"ENSG00000004660",6.45193160797155,-0.396516471334899,0.397600696677046,-0.997273079873331,0.318631976855097,0.99974327408442,"CAMKK1"
"ENSG00000004700",5.86435095026345,0.0426834134048349,0.433172761408645,0.0985366976123606,0.921506133254075,0.99974327408442,"RECQL"
"ENSG00000004766",7.6462863961714,0.275061474586889,0.390617225026114,0.70417139072272,0.481326045326067,0.99974327408442,"CCDC132"
"ENSG00000004777",2.34809070046083,-0.631813191932022,0.990276298371285,-0.638017079648549,0.523462562051227,0.99974327408442,"ARHGAP33"
"ENSG00000004779",24.5080059098219,-0.100464193811926,0.412640376223321,-0.243466707575788,0.807643872777901,0.99974327408442,"NDUFAB1"
"ENSG00000004799",4.49888963794679,0.155310801374709,0.601933785492299,0.258019744227657,0.796391669331713,0.99974327408442,"PDK4"
"ENSG00000004838",10.7329143207579,2.05118446896062,1.12149956204002,1.82896591170262,0.0674047150472886,0.99974327408442,"ZMYND10"
"ENSG00000004864",9.94881671875778,-0.813596229411882,0.387904561696171,-2.0974134097684,0.0359569950377409,0.99974327408442,"SLC25A13"
"ENSG00000004866",82.5572148405479,0.0473966260012003,0.717458226498626,0.0660618615142342,0.947328574595107,0.99974327408442,"ST7"
"ENSG00000004897",31.1989946588202,-0.11361332863754,0.450638324384196,-0.25211643681836,0.800951065502515,0.99974327408442,"CDC27"
"ENSG00000004939",17.819517853556,-0.103836466419725,1.16222185108,-0.0893430684711653,0.928809267212246,0.99974327408442,"SLC4A1"
"ENSG00000004961",9.51235281775072,0.314552042144503,0.351566482070798,0.894715674519731,0.370939097475659,0.99974327408442,"HCCS"
"ENSG00000004975",8.0135992028813,-0.388803093865177,0.362654595005128,-1.07210304024875,0.283673753472978,0.99974327408442,"DVL2"
"ENSG00000005001",114.303401282721,-0.0962622015755101,0.383737980841057,-0.250853984702081,0.801927001894616,0.99974327408442,"PRSS22"
"ENSG00000005007",70.9955172650514,0.0561125734784263,0.223333421489103,0.251250229832547,0.801620651938166,0.99974327408442,"UPF1"
"ENSG00000005020",8.87776111103122,0.365727415117392,0.708732569998123,0.516030207442507,0.605833311578899,0.99974327408442,"SKAP2"
"ENSG00000005022",95.7792419868669,0.169379075897088,0.276681834736043,0.612179964971958,0.540418695629731,0.99974327408442,"SLC25A5"
"ENSG00000005059",6.07817681798029,-0.357710282301507,0.466636324239359,-0.766571875613398,0.44333610238876,0.99974327408442,"CCDC109B"
"ENSG00000005075",14.7282515644807,0.0587362201162635,0.249076569898349,0.23581591853555,0.813575515265714,0.99974327408442,"POLR2J"
"ENSG00000005100",7.93160602698494,-0.132014168466386,0.381992592061139,-0.345593530372068,0.729648208741027,0.99974327408442,"DHX33"
"ENSG00000005108",2.06219568999677,0.527200535218903,0.890307053317585,0.592155855953713,0.553746226697565,0.99974327408442,"THSD7A"
"ENSG00000005156",5.32173943759408,0.0956155406767812,0.395812761151726,0.241567604840636,0.809115226314542,0.99974327408442,"LIG3"
"ENSG00000005175",9.30413440202705,0.346941736598468,0.278449013232341,1.24597940775957,0.212771955233299,0.99974327408442,"RPAP3"
"ENSG00000005189",2.42045173710973,2.46532252989148,0.89630513781844,2.75053932625216,0.00594972494696645,0.99974327408442,"ENSG00000005189"
"ENSG00000005194",15.6907845021557,0.604573618729936,0.282078277804666,2.14328314620736,0.0320903693122794,0.99974327408442,"CIAPIN1"
"ENSG00000005206",19.8045542075466,0.249503026215909,0.262224550420928,0.951486143518606,0.341357649268165,0.99974327408442,"SPPL2B"
"ENSG00000005238",17.6211824923218,-0.0194534683404274,0.334650339836625,-0.0581307293753966,0.95364449726995,0.99974327408442,"FAM214B"
"ENSG00000005243",3.87137883182716,0.511947446683874,0.555798549140984,0.921102524422052,0.356996902390525,0.99974327408442,"COPZ2"
"ENSG00000005249",33.7259955741604,0.235979286327867,0.564261748064631,0.418208902406118,0.675794387453093,0.99974327408442,"PRKAR2B"
"ENSG00000005302",18.262854814157,0.371535237858439,0.349531837880107,1.06295106080116,0.287804145489615,0.99974327408442,"MSL3"
"ENSG00000005339",33.17923766274,-0.126866187547658,0.303586182417339,-0.417891837294675,0.676026200853556,0.99974327408442,"CREBBP"
"ENSG00000005379",10.2817427849699,0.159818135546012,0.481234326815394,0.332100448036658,0.739813411827458,0.99974327408442,"BZRAP1"
"ENSG00000005381",5.16834100655724,-0.152866449448685,1.32939578892107,-0.114989419044836,0.908453508789169,0.99974327408442,"MPO"
"ENSG00000005436",3.30847038232385,0.398626250935223,0.449757866478288,0.88631301561563,0.375448877291549,0.99974327408442,"GCFC2"
"ENSG00000005448",3.99752739991607,1.54982513404942,0.618417388816925,2.50611506415488,0.0122065889233962,0.99974327408442,"WDR54"
"ENSG00000005469",23.9415496765187,0.349729209559685,0.397929943709284,0.878871306591561,0.379471057941983,0.99974327408442,"CROT"
"ENSG00000005483",25.4873981447557,-0.0561421616204835,0.20597483014588,-0.272568068538866,0.785185260406064,0.99974327408442,"KMT2E"
"ENSG00000005486",49.3130696198544,0.114048937792605,0.225220962773682,0.506386867314875,0.612585091996983,0.99974327408442,"RHBDD2"
"ENSG00000005513",16.559478425069,0.411427393728799,1.16984404511528,0.351694224069205,0.725067592708129,0.99974327408442,"SOX8"
"ENSG00000005700",50.9025973886577,0.442195174433439,0.412505002274891,1.07197530210498,0.283731125512709,0.99974327408442,"IBTK"
"ENSG00000005801",7.89001778912872,-0.21225451145538,0.396556274456442,-0.535244365371137,0.592480891658595,0.99974327408442,"ZNF195"
"ENSG00000005810",22.7438899999923,0.0197050242523707,0.386644561745156,0.0509641831335483,0.959354061159383,0.99974327408442,"MYCBP2"
"ENSG00000005812",19.9846406256416,-0.353563184378877,0.264468293775402,-1.33688306954155,0.181260808051501,0.99974327408442,"FBXL3"
"ENSG00000005844",10.4308037077983,0.150135617784847,0.736662904545372,0.203805046865368,0.838505848790665,0.99974327408442,"ITGAL"
"ENSG00000005882",2.63953928522528,0.243213383791082,0.555463706663826,0.437856480762439,0.661490324648268,0.99974327408442,"PDK2"
"ENSG00000005884",28.7979891675369,0.425403620340361,0.383164602296577,1.11023726563105,0.266896798315262,0.99974327408442,"ITGA3"
"ENSG00000005889",13.3900742392149,0.35559471860405,0.244481522291671,1.45448504766679,0.145811875985256,0.99974327408442,"ZFX"
"ENSG00000005893",64.1814150624512,0.285851312750651,0.174034716024983,1.64249593000523,0.100487268937683,0.99974327408442,"LAMP2"
"ENSG00000005955",33.825596206932,0.00712309487719449,0.226876142572762,0.0313964033257045,0.97495340946917,0.99974327408442,"GGNBP2"
"ENSG00000005961",2.23732093281508,-0.544572292003906,1.53593812549457,-0.35455353504462,0.72292409102958,0.99974327408442,"ITGA2B"
"ENSG00000006007",45.6377108541222,0.338528018238464,0.254464091966515,1.3303567337234,0.183400762757452,0.99974327408442,"GDE1"
"ENSG00000006015",5.72960436885722,0.278424674494012,0.410486917225378,0.678279045714732,0.497594782060664,0.99974327408442,"C19orf60"
"ENSG00000006025",23.0920712820061,0.0282705001407699,0.374902008604945,0.0754077051919987,0.939890328810224,0.99974327408442,"OSBPL7"
"ENSG00000006042",11.3566024640651,0.235713548203432,0.393130872130995,0.599580355838577,0.54878594222174,0.99974327408442,"TMEM98"
"ENSG00000006047",2.4690056286156,-0.270598700893708,0.600620861058376,-0.450531638905909,0.652327146125182,0.99974327408442,"YBX2"
"ENSG00000006062",5.6317479770781,0.0316886008537477,0.514648748149126,0.061573259369059,0.950902672456449,0.99974327408442,"MAP3K14"
"ENSG00000006114",24.0035974638082,-0.0792820478411125,0.359181812046407,-0.220729572551043,0.825303003763565,0.99974327408442,"SYNRG"
"ENSG00000006118",15.5093998950596,-0.421411952510466,0.371939144357283,-1.13301317945083,0.257208718734641,0.99974327408442,"TMEM132A"
"ENSG00000006125",24.4237838404094,0.205091741847447,0.420844916827554,0.487333299386114,0.626022153335379,0.99974327408442,"AP2B1"
"ENSG00000006194",11.3076253172907,0.552093536421836,0.325995950476341,1.69355949242659,0.090349020920538,0.99974327408442,"ZNF263"
"ENSG00000006210",12.3114238425101,-0.106962958183969,0.601376144550139,-0.177863653477614,0.858830055971996,0.99974327408442,"CX3CL1"
"ENSG00000006282",19.8168387690524,0.0947381466094502,0.326794784268062,0.289901036277674,0.771891948820066,0.99974327408442,"SPATA20"
"ENSG00000006327",11.5558194386495,0.15885149295504,0.420279163340328,0.377966615552643,0.705455394457943,0.99974327408442,"TNFRSF12A"
"ENSG00000006432",22.0190486712437,-0.0143540175601388,0.352735005191511,-0.040693487600828,0.967540253438513,0.99974327408442,"MAP3K9"
"ENSG00000006451",31.5190319619104,-0.00824763370158527,0.284837589010073,-0.0289555663290409,0.97690002865341,0.99974327408442,"RALA"
"ENSG00000006453",31.3878726865753,0.253311065585632,0.258062782862017,0.981586971884569,0.326303368376408,0.99974327408442,"BAIAP2L1"
"ENSG00000006459",46.9640000664062,0.0311560947973217,0.315834506179082,0.098646899524195,0.921418631160398,0.99974327408442,"KDM7A"
"ENSG00000006530",9.44057535766878,-0.255868764258386,0.379007550594993,-0.675102023315117,0.499610948256939,0.99974327408442,"AGK"
"ENSG00000006534",43.1977451436355,0.27682792080523,0.417868877215866,0.662475565659858,0.507666489245887,0.99974327408442,"ALDH3B1"
"ENSG00000006555",20.4253929726744,-0.0413285918862908,0.261011316413532,-0.158340230048923,0.874188708981357,0.99974327408442,"TTC22"
"ENSG00000006576",8.96647322572219,0.210956779128797,0.346811123304797,0.608275700959557,0.543004634230307,0.99974327408442,"PHTF2"
"ENSG00000006606",1.65435990091301,0.157692674350005,1.21621881701572,0.129658143866694,0.896836899300361,0.99974327408442,"CCL26"
"ENSG00000006607",15.5171453864353,0.308962891588028,0.26976510871627,1.14530338285143,0.25208350514793,0.99974327408442,"FARP2"
"ENSG00000006625",21.9465466707005,0.0322995957660464,0.355980250735093,0.0907342351137411,0.927703767131578,0.99974327408442,"GGCT"
"ENSG00000006634",4.4556610936159,-0.39517987081349,0.441548901171281,-0.8949855152288,0.370794831063939,0.99974327408442,"DBF4"
"ENSG00000006652",47.3130381255823,0.232744227230336,0.406172093360911,0.573018754943184,0.566631995322562,0.99974327408442,"IFRD1"
"ENSG00000006695",4.44057847063249,0.231131385835202,0.468169609994591,0.49369156156435,0.621524025635334,0.99974327408442,"COX10"
"ENSG00000006704",15.3629774307396,0.0500879230944584,0.248802833171021,0.201315726417107,0.84045170639101,0.99974327408442,"GTF2IRD1"
"ENSG00000006712",23.8465685219282,0.048315445410802,0.267554393084429,0.180581768267044,0.85669586741545,0.99974327408442,"PAF1"
"ENSG00000006715",46.5449953220855,-0.0882079915739235,0.431165644043158,-0.204580287860538,0.837900057668849,0.99974327408442,"VPS41"
"ENSG00000006740",2.40003982774569,0.681879350532491,0.684399016768905,0.996318425107754,0.319095454213269,0.99974327408442,"ARHGAP44"
"ENSG00000006744",17.5663569560647,0.314890496097132,0.267160377151149,1.17865717759105,0.238534713808944,0.99974327408442,"ELAC2"
"ENSG00000006747",16.9432134720763,0.345029931197876,0.464276793260835,0.743155669648204,0.457387438761774,0.99974327408442,"SCIN"
"ENSG00000006756",31.4021919040561,0.405005632740582,0.342336257978388,1.1830637956151,0.23678386495565,0.99974327408442,"ARSD"
"ENSG00000006757",7.92821231608158,0.606833245126918,0.404860811438859,1.49886881610067,0.13390766764521,0.99974327408442,"PNPLA4"
"ENSG00000006831",34.4806052060696,-0.0309667161315203,0.282907686317124,-0.109458730282812,0.912838653494224,0.99974327408442,"ADIPOR2"
"ENSG00000007047",7.77681951219745,-0.329823921780609,0.341431684603945,-0.966002678290385,0.334042840849748,0.99974327408442,"MARK4"
"ENSG00000007062",45.1371571926478,0.854000187113969,0.594417000837739,1.43670215675256,0.150802641884615,0.99974327408442,"PROM1"
"ENSG00000007080",10.8166168608163,0.0137337789386943,0.408625997165875,0.0336096553668838,0.973188422750062,0.99974327408442,"CCDC124"
"ENSG00000007168",56.609026474948,0.186183407360749,0.129170843775918,1.44137331551178,0.149479244790114,0.99974327408442,"PAFAH1B1"
"ENSG00000007171",10.0128687186842,-0.590942023984717,0.635289819064501,-0.930192813187077,0.3522712622747,0.99974327408442,"NOS2"
"ENSG00000007174",13.3038836589032,2.11015288441335,0.9074114805955,2.3254641687237,0.0200471537262717,0.99974327408442,"DNAH9"
"ENSG00000007202",35.7885562280334,-0.0431819336320478,0.203129837503132,-0.212582918210536,0.831652296204692,0.99974327408442,"KIAA0100"
"ENSG00000007237",10.7631469970559,0.496869146943301,0.688895379914901,0.721254868924624,0.470752718731656,0.99974327408442,"GAS7"
"ENSG00000007255",3.58328625080486,1.07751675525823,0.517482343679844,2.08222902369182,0.0373215554107051,0.99974327408442,"TRAPPC6A"
"ENSG00000007264",16.5288427419965,0.421803484374163,1.15814355874281,0.364206562467989,0.715703766899042,0.99974327408442,"MATK"
"ENSG00000007306",6.75868565178754,-0.12173842687828,0.830196441138562,-0.14663809773904,0.883417681066315,0.99974327408442,"CEACAM7"
"ENSG00000007312",7.21320679379617,-0.974604242668453,1.34430710941733,-0.72498630397847,0.468460432734008,0.99974327408442,"CD79B"
"ENSG00000007314",2.96863260541549,0.10305758116209,1.48551944361266,0.0693747776949068,0.944691305021293,0.99974327408442,"SCN4A"
"ENSG00000007341",1.85617463057953,0.0580346973047461,0.647269803351316,0.0896607519835848,0.928556805654532,0.99974327408442,"ST7L"
"ENSG00000007372",45.4921502955216,-0.871221527635766,0.557588098836725,-1.56248228657205,0.118174415558095,0.99974327408442,"PAX6"
"ENSG00000007376",9.63114527965614,-0.472625102892871,0.392462871277232,-1.20425430654054,0.22849130174995,0.99974327408442,"RPUSD1"
"ENSG00000007384",24.756105370264,-0.275904424268639,0.265563973597622,-1.03893770126623,0.298833710925369,0.99974327408442,"RHBDF1"
"ENSG00000007392",18.4364403406844,-0.0416872333832267,0.261640042293354,-0.159330479455,0.873408508347656,0.99974327408442,"LUC7L"
"ENSG00000007516",6.19966181373505,1.6790935379616,0.782023987909381,2.14711257444979,0.0317843204697676,0.99974327408442,"BAIAP3"
"ENSG00000007520",4.21447405970057,0.190205087794635,0.441503940164708,0.430811756116325,0.66660525082176,0.99974327408442,"TSR3"
"ENSG00000007541",15.8800701645655,-0.0374238677138596,0.329232716870882,-0.113669953793008,0.909499431507046,0.99974327408442,"PIGQ"
"ENSG00000007545",7.28011281407122,0.36451211119112,0.338330335953442,1.07738524292803,0.281308194071118,0.99974327408442,"CRAMP1L"
"ENSG00000007866",37.0437597547437,-0.0568659598092226,0.258993895901312,-0.219564865076554,0.826210057263715,0.99974327408442,"TEAD3"
"ENSG00000007923",10.0011568921889,-0.217686517463961,0.328688555731427,-0.662288095122586,0.507786604952553,0.99974327408442,"DNAJC11"
"ENSG00000007933",35.0637786889741,0.769527839460793,0.6218685972023,1.23744444231915,0.215922128153605,0.99974327408442,"FMO3"
"ENSG00000007944",22.4238265849415,-0.0531189637945045,0.320528888719594,-0.165722858887063,0.86837505601163,0.99974327408442,"MYLIP"
"ENSG00000007952",1.63224696379994,-0.151673810998436,0.657950433459323,-0.230524676761707,0.817684090493719,0.99974327408442,"NOX1"
"ENSG00000007968",6.09039124232128,0.438326538666915,0.776325176982467,0.56461718834196,0.572334171594328,0.99974327408442,"E2F2"
"ENSG00000008018",45.1323504470678,0.219940258898538,0.234515979828866,0.937847642872933,0.34832271306512,0.99974327408442,"PSMB1"
"ENSG00000008056",6.10074888500247,-0.634272214104602,1.3138429587623,-0.482761055934808,0.629265405535329,0.99974327408442,"SYN1"
"ENSG00000008083",28.7266003782642,-0.250095952310437,0.298883027232799,-0.836768667080043,0.402722612816756,0.99974327408442,"JARID2"
"ENSG00000008086",1.63469675329271,-0.319368972089212,1.73910170363522,-0.183640192762527,0.85429573003268,0.99974327408442,"CDKL5"
"ENSG00000008128",2.45167494620364,0.0290620796269005,0.580665135652407,0.050049637635378,0.960082832744905,0.99974327408442,"CDK11A"
"ENSG00000008130",61.0116443668157,0.220234066313727,0.348741750684821,0.631510468365932,0.527706806637259,0.99974327408442,"NADK"
"ENSG00000008226",6.51507802863518,2.20927713340338,0.955500575960834,2.31216724404563,0.020768468637282,0.99974327408442,"DLEC1"
"ENSG00000008256",16.4240401414055,-0.312785539976454,0.51022120612038,-0.613039082312578,0.539850498210165,0.99974327408442,"CYTH3"
"ENSG00000008282",70.7735992124386,0.426378157557167,0.394088137795476,1.08193603578712,0.279280951126124,0.99974327408442,"SYPL1"
"ENSG00000008283",43.1806797962587,0.461385146836443,0.308098795275475,1.49752337208561,0.134257128773066,0.99974327408442,"CYB561"
"ENSG00000008294",39.6446436111799,0.0871865808591356,0.273510251457375,0.318768968967598,0.749901710828623,0.99974327408442,"SPAG9"
"ENSG00000008300",2.21809343813678,0.0303029832406988,0.913388121737925,0.033176458637365,0.973533871071868,0.99974327408442,"CELSR3"
"ENSG00000008311",2.95140112633696,-0.581137158019801,0.557222821669806,-1.042917008098,0.296986731678803,0.99974327408442,"AASS"
"ENSG00000008323",9.94087791142359,0.0542983772120853,0.379997510550069,0.142891402455467,0.886375948741092,0.99974327408442,"PLEKHG6"
"ENSG00000008324",7.66635758004134,0.0604120341992798,0.479923241697205,0.125878534212342,0.899828074716354,0.99974327408442,"SS18L2"
"ENSG00000008382",2.22010641961729,0.017596421453991,0.546326557483522,0.0322086144503816,0.974305686406722,0.99974327408442,"MPND"
"ENSG00000008394",49.9691352750141,0.142916212389755,0.338244428495686,0.422523478140831,0.672642967474396,0.99974327408442,"MGST1"
"ENSG00000008405",9.61698398569706,0.0694589822856005,0.449445134716303,0.154543851786146,0.877180937784899,0.99974327408442,"CRY1"
"ENSG00000008441",16.5096727894741,-0.448402215263644,0.494654710716001,-0.906495390723345,0.364673703453452,0.99974327408442,"NFIX"
"ENSG00000008513",28.1474129968061,-0.105338173116488,0.30066770475393,-0.350347481458634,0.72607793538492,0.99974327408442,"ST3GAL1"
"ENSG00000008516",38.1335619467567,0.0365686881102494,0.958616453716396,0.0381473611979835,0.969570189994293,0.99974327408442,"MMP25"
"ENSG00000008517",6.36421063176839,0.545556156693887,0.655203538864138,0.832651419495787,0.405041350378168,0.99974327408442,"IL32"
"ENSG00000008710",16.596452793916,-0.041149281268919,0.277703617220181,-0.148176972560978,0.882203104422955,0.99974327408442,"PKD1"
"ENSG00000008735",1.61694247752025,1.0719229457703,0.974406051075424,1.10007829342526,0.271298010575421,0.99974327408442,"MAPK8IP2"
"ENSG00000008838",30.415159469483,0.0322904200094883,0.261697844562083,0.123388177168681,0.901799718785377,0.99974327408442,"MED24"
"ENSG00000008853",4.60509016363611,-0.148873451913909,0.454067743875204,-0.327866169579369,0.743012853851496,0.99974327408442,"RHOBTB2"
"ENSG00000008869",15.4815766666599,0.0165112043543283,0.250473615876849,0.0659199345069796,0.947441569659434,0.99974327408442,"HEATR5B"
"ENSG00000008952",54.3064153401648,0.178989404170965,0.171985042449662,1.04072657494825,0.298002465828598,0.99974327408442,"SEC62"
"ENSG00000008988",159.883943484229,0.100068509123504,0.220286646442137,0.454264980377688,0.649638118260354,0.99974327408442,"RPS20"
"ENSG00000009307",206.529855254509,-0.0176562339508741,0.17360077047575,-0.101705965373814,0.918990067019954,0.99974327408442,"CSDE1"
"ENSG00000009335",26.6615214222168,0.116219173522138,0.198626653021993,0.585113688188004,0.558471275519498,0.99974327408442,"UBE3C"
"ENSG00000009413",9.25705506602311,0.314966042963064,0.604698992360106,0.520864176958142,0.602461392081901,0.99974327408442,"REV3L"
"ENSG00000009709",11.7833159486995,0.827398646830137,0.619104416340978,1.33644442680641,0.181404053406954,0.99974327408442,"PAX7"
"ENSG00000009765",2.58431984998709,0.483542287057473,0.720798169729914,0.670842834185689,0.5023206568147,0.99974327408442,"IYD"
"ENSG00000009780",4.99872361675121,0.239724636851676,0.416122680499904,0.576091254059227,0.564553502696425,0.99974327408442,"FAM76A"
"ENSG00000009790",10.8301502937354,-0.436596158662645,0.630048938744923,-0.692955946457681,0.48833719817288,0.99974327408442,"TRAF3IP3"
"ENSG00000009830",60.7821751237259,0.446241329191563,0.634920351605403,0.702830407094743,0.482161445221187,0.99974327408442,"POMT2"
"ENSG00000009844",17.02185695289,0.537038475739397,0.296162069598019,1.8133263198367,0.0697815061650093,0.99974327408442,"VTA1"
