"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000155760",78.7738643727597,-1.64783967179697,0.460189227454695,-3.58078714904119,0.000342560638878101,0.60256416378658,"FZD7"
"ENSG00000137959",265.369899599371,1.48268141648768,0.41846545545516,3.5431393372124,0.000395393732617668,0.65458595357598,"IFI44L"
"ENSG00000269001",14.4155283701855,1.36573560061851,0.388212576490532,3.51800967646348,0.000434796507694474,0.679828495141848,"ZNF818P"
"ENSG00000108785",10.0342661028986,1.06293692373375,0.304980216731161,3.48526515957828,0.000491649575173382,0.690996034868658,"HSD17B1P1"
"ENSG00000172568",9.2784777695007,-4.74208943886222,1.37699748366648,-3.44378947319179,0.000573622171870421,0.690996034868658,"FNDC9"
"ENSG00000197457",80.6878813652584,-1.10516580918868,0.321397294890551,-3.43862822356684,0.000584669576404853,0.690996034868658,"STMN3"
"ENSG00000223786",16.4030090520419,13.952505714252,4.0600753186923,3.43651400997801,0.000589251877375206,0.690996034868658,"ENSG00000223786"
"ENSG00000247498",60.9069771316105,0.822766700187931,0.238518406783103,3.44948933411296,0.000561647917943801,0.690996034868658,"ENSG00000247498"
"ENSG00000272668",15.5056883557585,1.79923667557806,0.523211269988773,3.43883394487406,0.000584225476039082,0.690996034868658,"ENSG00000272668"
"ENSG00000000460",101.056965824324,-0.585367953243024,0.29351918095578,-1.99430903062929,0.0461182929556736,0.850891044830251,"C1orf112"
"ENSG00000000938",1261.97397747375,-1.34843056059497,0.752667229969686,-1.79153616220182,0.0732072969409063,0.850891044830251,"FGR"
"ENSG00000001036",564.164462777433,0.499486822270265,0.25000074679233,1.99794132089204,0.0457230221618237,0.850891044830251,"FUCA2"
"ENSG00000001461",993.566831509249,0.435177524583818,0.263939722655963,1.64877616830362,0.0991934990155312,0.850891044830251,"NIPAL3"
"ENSG00000001497",387.148941741028,0.436851598953918,0.33816166395588,1.2918424692011,0.196411704503025,0.850891044830251,"LAS1L"
"ENSG00000001561",1021.22793933462,0.793125384684807,0.469623296144388,1.68885443119278,0.0912473297667449,0.850891044830251,"ENPP4"
"ENSG00000002016",85.7242284499025,0.908750149850866,0.376749516093909,2.41208046999681,0.0158617802636802,0.850891044830251,"RAD52"
"ENSG00000002330",182.688612105246,0.316470649493954,0.252685864224784,1.25242720032977,0.210414240053504,0.850891044830251,"BAD"
"ENSG00000002549",1153.50858707802,0.367268833020419,0.225630019395097,1.62774808957181,0.103578311650667,0.850891044830251,"LAP3"
"ENSG00000002745",3.1279795590415,-1.28713839484527,0.848839495044224,-1.51635073810769,0.12943068834888,0.850891044830251,"WNT16"
"ENSG00000002834",2435.57710844608,-0.188440805651175,0.150354551283345,-1.253309620778,0.210093048501667,0.850891044830251,"LASP1"
"ENSG00000003147",347.246281688563,0.725828684635582,0.353481956855419,2.0533684126131,0.0400368604090162,0.850891044830251,"ICA1"
"ENSG00000003436",78.6596136299074,0.530169016437611,0.36004591449911,1.47250390877279,0.140884852262427,0.850891044830251,"TFPI"
"ENSG00000004399",142.89695275371,-0.44492182430738,0.308558855212209,-1.44193503700093,0.14932070090452,0.850891044830251,"PLXND1"
"ENSG00000004455",1353.70825760756,0.470627097181709,0.313005542729821,1.5035743235638,0.132691006517379,0.850891044830251,"AK2"
"ENSG00000004660",208.336774157623,-0.566326617655649,0.271778655028619,-2.08377886628371,0.0371802865461826,0.850891044830251,"CAMKK1"
"ENSG00000004766",281.90812045307,0.486751280782373,0.32576509561867,1.49417874207171,0.135128907283159,0.850891044830251,"CCDC132"
"ENSG00000004838",390.922558805807,2.12565348788638,0.947726699919746,2.24289712220452,0.0249034493894127,0.850891044830251,"ZMYND10"
"ENSG00000004866",2163.12667901124,-0.879549415116069,0.632063689295087,-1.39155187999645,0.164058139080724,0.850891044830251,"ST7"
"ENSG00000004961",335.007194959296,0.475716677342927,0.367296379813134,1.29518477036162,0.195256497260793,0.850891044830251,"HCCS"
"ENSG00000005020",274.724310942132,-0.964469529933341,0.593248761090589,-1.62574217291297,0.104004514533666,0.850891044830251,"SKAP2"
"ENSG00000005059",196.126838146807,-0.512259812067948,0.307768095606378,-1.66443442117895,0.0960256461340163,0.850891044830251,"CCDC109B"
"ENSG00000005206",719.756131039435,0.583294347989787,0.307568477539673,1.89646986146215,0.0578979416001088,0.850891044830251,"SPPL2B"
"ENSG00000005339",1105.34415832978,-0.298871668515223,0.221519475736553,-1.34918912895344,0.17727622565404,0.850891044830251,"CREBBP"
"ENSG00000005381",143.796119067774,-1.15472933432212,0.845359330141409,-1.36596272513957,0.171950663230675,0.850891044830251,"MPO"
"ENSG00000005421",44.7069329565667,-1.23662011294114,0.898222464675039,-1.37674146614506,0.168592193630975,0.850891044830251,"PON1"
"ENSG00000005448",145.612350117577,1.03243845405659,0.592234177798025,1.74329427912331,0.0812822241607906,0.850891044830251,"WDR54"
"ENSG00000005469",851.718161633249,0.46781623466852,0.391958269608678,1.19353581986056,0.232659592386026,0.850891044830251,"CROT"
"ENSG00000005700",1675.94968842907,0.652130969648135,0.45752287113278,1.42535162894376,0.154055582961945,0.850891044830251,"IBTK"
"ENSG00000005844",322.073821880317,-0.840526403977239,0.616342968159402,-1.36373163546802,0.172652043565705,0.850891044830251,"ITGAL"
"ENSG00000005981",6.14251314003205,1.34065472750456,0.761635083363415,1.76023236952816,0.0783684157445571,0.850891044830251,"ASB4"
"ENSG00000006007",1630.21516356363,0.392485788508737,0.301701050141017,1.30090958690825,0.193289404201895,0.850891044830251,"GDE1"
"ENSG00000006015",176.997180381626,0.495121272387285,0.234964737318674,2.10721522743121,0.0350989275846248,0.850891044830251,"C19orf60"
"ENSG00000006016",32.0295448384132,-0.597154836166502,0.473554578372674,-1.26100530633358,0.207306935347086,0.850891044830251,"CRLF1"
"ENSG00000006025",772.755292317768,0.58270678416732,0.342903152908215,1.69933341010514,0.0892563809067744,0.850891044830251,"OSBPL7"
"ENSG00000006042",400.638153255817,0.710038983374137,0.482648123251626,1.47113176073402,0.14125548719612,0.850891044830251,"TMEM98"
"ENSG00000006118",489.028520222448,-0.813827737910991,0.322700826674446,-2.52192641183412,0.0116714121559667,0.850891044830251,"TMEM132A"
"ENSG00000006128",2.66319044829383,-1.72408506666532,1.23131508674769,-1.40019811762333,0.161453999395539,0.850891044830251,"TAC1"
"ENSG00000006377",19.1494890060271,-1.19241538712926,0.780119910629618,-1.5285026966776,0.126387774508352,0.850891044830251,"DLX6"
"ENSG00000006468",35.0468112780254,-0.919549457825359,0.654308614674993,-1.40537574655366,0.159909574884813,0.850891044830251,"ETV1"
"ENSG00000006534",1494.6939003783,1.24350992033273,0.442220948261049,2.81196520703644,0.00492398292431345,0.850891044830251,"ALDH3B1"
"ENSG00000006606",51.7814362780014,-1.00533762885165,0.62926075896432,-1.59764869258064,0.110121183299151,0.850891044830251,"CCL26"
"ENSG00000006607",523.040921153104,0.367985232717665,0.232118522568092,1.58533334025386,0.112890617797391,0.850891044830251,"FARP2"
"ENSG00000006611",23.3402521751879,1.63942967282512,0.90439599971158,1.81273432583509,0.0698728075271977,0.850891044830251,"USH1C"
"ENSG00000006652",1459.09808534546,-0.527457216124193,0.38004752219923,-1.3878717405443,0.165176104408089,0.850891044830251,"IFRD1"
"ENSG00000006740",72.2700018826364,0.663482057705215,0.414072845796478,1.60233172602515,0.109082273586783,0.850891044830251,"ARHGAP44"
"ENSG00000006744",625.655688792785,0.498338560623541,0.371523361366423,1.34133842563952,0.179810599323826,0.850891044830251,"ELAC2"
"ENSG00000006747",588.28803614267,1.03340077520068,0.451682517088657,2.28789190660182,0.0221438167503759,0.850891044830251,"SCIN"
"ENSG00000006756",1089.18178643632,0.469407583143269,0.384089052147697,1.22213216054584,0.221657652963341,0.850891044830251,"ARSD"
"ENSG00000006757",282.231307725674,0.642613981698588,0.420555183697351,1.52801346079957,0.126509195894332,0.850891044830251,"PNPLA4"
"ENSG00000007062",1638.89792838705,0.968107775807574,0.58983700630551,1.64131406720544,0.100732237491475,0.850891044830251,"PROM1"
"ENSG00000007171",370.127336690414,-0.840873627429765,0.570117176155138,-1.47491368897286,0.140235749568691,0.850891044830251,"NOS2"
"ENSG00000007255",144.112004941863,0.628017924834922,0.379178965194407,1.65625728872627,0.0976697260332467,0.850891044830251,"TRAPPC6A"
"ENSG00000007312",193.444417408332,-1.81876206277748,0.794260875994393,-2.28987995978077,0.0220282762553618,0.850891044830251,"CD79B"
"ENSG00000007341",69.930016455678,0.53083319190174,0.221418890101336,2.3974160093513,0.0165111658448092,0.850891044830251,"ST7L"
"ENSG00000007372",1291.18681093824,-0.674488738334919,0.484294314784277,-1.39272487358304,0.163703003919739,0.850891044830251,"PAX6"
"ENSG00000007516",234.333959302076,1.36936295523297,0.645276512276621,2.12213358022543,0.0338265222022408,0.850891044830251,"BAIAP3"
"ENSG00000007541",559.34551531957,0.409979891457703,0.252191974173252,1.62566589520431,0.104020748935915,0.850891044830251,"PIGQ"
"ENSG00000007933",1188.65287950805,1.31725930078829,0.635525465461227,2.07270891943299,0.0381993771868203,0.850891044830251,"FMO3"
"ENSG00000008056",154.357242130173,-1.54371161249251,0.80165993535331,-1.92564396000676,0.0541488457028994,0.850891044830251,"SYN1"
"ENSG00000008083",951.273229864814,-0.555237933609955,0.217608423765934,-2.55154613962549,0.0107246122855034,0.850891044830251,"JARID2"
"ENSG00000008118",27.4950366601286,-1.88804642616581,1.15009015486396,-1.64165080292261,0.100662392752518,0.850891044830251,"CAMK1G"
"ENSG00000008196",20.0241189434356,-0.821464422772159,0.579296446121756,-1.41803808442406,0.156179646109003,0.850891044830251,"TFAP2B"
"ENSG00000008226",250.935641636346,1.67460219766912,0.708867401465614,2.36236310797592,0.0181588464815362,0.850891044830251,"DLEC1"
"ENSG00000008282",2543.6739018844,0.467999969453567,0.386468237323292,1.21096619141322,0.225908362311872,0.850891044830251,"SYPL1"
"ENSG00000008283",1519.20907340548,0.625461508389156,0.315094841745565,1.98499443825935,0.0471450902896069,0.850891044830251,"CYB561"
"ENSG00000008394",1683.99305955307,0.768507450242732,0.373163975053653,2.05943633795904,0.0394524577243524,0.850891044830251,"MGST1"
"ENSG00000008438",27.1794106793537,-1.96767254032569,0.95946281698284,-2.05080645700612,0.0402857985063064,0.850891044830251,"PGLYRP1"
"ENSG00000008513",927.137753026063,-0.365989150657625,0.212405966749243,-1.72306435764912,0.0848768873990537,0.850891044830251,"ST3GAL1"
"ENSG00000008516",1236.91264181454,-1.60062607954032,0.84220992607022,-1.90050726071217,0.0573665830539656,0.850891044830251,"MMP25"
"ENSG00000008517",208.191709301714,-0.992741193292048,0.46079320913872,-2.15441802006502,0.0312074046563642,0.850891044830251,"IL32"
"ENSG00000008710",583.580550503509,0.284674255692839,0.226269163701955,1.2581221896759,0.208347569525942,0.850891044830251,"PKD1"
"ENSG00000008869",523.044534655001,0.64428451612132,0.289871217535298,2.22265777747618,0.0262388850341709,0.850891044830251,"HEATR5B"
"ENSG00000009694",15.6527868768218,-2.72878318039265,1.11616697747206,-2.44478042754222,0.0144940352973541,0.850891044830251,"TENM1"
"ENSG00000009780",167.169371783675,0.431397588230633,0.359095809103783,1.20134397922186,0.229617797233332,0.850891044830251,"FAM76A"
"ENSG00000009790",321.701679228713,-0.688340751434837,0.490185713938533,-1.40424482366932,0.160245958432813,0.850891044830251,"TRAF3IP3"
"ENSG00000009950",8.45142980556589,0.871202978468184,0.721586079721539,1.207344491463,0.227299503063425,0.850891044830251,"MLXIPL"
"ENSG00000009954",642.322666804317,0.423638253967256,0.281945992347117,1.502551075263,0.132954847720246,0.850891044830251,"BAZ1B"
"ENSG00000010165",429.220438969679,0.424328195484251,0.306839097876402,1.38290132652904,0.166695123526185,0.850891044830251,"METTL13"
"ENSG00000010292",300.551558943615,0.414948229790464,0.346654773781209,1.19700711247772,0.231303782523367,0.850891044830251,"NCAPD2"
"ENSG00000010295",212.674515736785,-0.928525605150366,0.542667731696215,-1.71103891187352,0.0870739298474073,0.850891044830251,"IFFO1"
"ENSG00000010310",313.682975248835,0.44926351322542,0.323873154301365,1.38715885296062,0.165393329272582,0.850891044830251,"GIPR"
"ENSG00000010322",942.562439197131,0.30075714330493,0.187243250911335,1.60623756445751,0.108221722671917,0.850891044830251,"NISCH"
"ENSG00000010539",298.937523558158,-0.543444647644565,0.3667139040544,-1.48193085027926,0.138358695354925,0.850891044830251,"ZNF200"
"ENSG00000010626",459.943167991121,1.72955127649582,0.752645888823979,2.29796150112275,0.0215639803944257,0.850891044830251,"LRRC23"
"ENSG00000010803",190.768092582375,0.486171532404265,0.397604697193077,1.2227509781359,0.221423766100946,0.850891044830251,"SCMH1"
"ENSG00000010810",152.687830813566,-0.876261200482714,0.527597921799322,-1.66085036403159,0.096743503179305,0.850891044830251,"FYN"
"ENSG00000011007",662.083758850077,0.310170000531607,0.260157400582244,1.19223977421911,0.233167241821776,0.850891044830251,"TCEB3"
"ENSG00000011201",58.983158132617,-0.575621116117646,0.482044625217514,-1.19412412462416,0.232429417643344,0.850891044830251,"KAL1"
"ENSG00000011347",1018.7703370106,0.839373009434324,0.518227911149181,1.61969857542601,0.10529704237985,0.850891044830251,"SYT7"
"ENSG00000011405",551.056319331928,0.347553789100498,0.260761306206337,1.33284264508739,0.182583447741167,0.850891044830251,"PIK3C2A"
"ENSG00000011465",30.8986735601166,1.57510987270797,1.04746587960576,1.50373382405621,0.132649916390476,0.850891044830251,"DCN"
"ENSG00000011478",85.607184971097,0.538366296636063,0.218980054686804,2.45851750017169,0.0139511976890543,0.850891044830251,"QPCTL"
"ENSG00000011590",65.6655543819346,-1.03270979439971,0.693259955038179,-1.48964293537312,0.136318146362366,0.850891044830251,"ZBTB32"
"ENSG00000011600",857.31835872703,-0.973753178291088,0.665418215374472,-1.46337018703808,0.143366111833496,0.850891044830251,"TYROBP"
"ENSG00000012061",355.510572941291,0.454011550486877,0.248018629016866,1.83055423008569,0.0671671054330884,0.850891044830251,"ERCC1"
"ENSG00000012174",211.504548738784,0.3910036467349,0.29874416525576,1.30882437954949,0.190593846683711,0.850891044830251,"MBTPS2"
"ENSG00000012232",613.922004689493,-0.524234684075671,0.201541874025301,-2.60112042031454,0.00929198307474702,0.850891044830251,"EXTL3"
"ENSG00000012817",119.525970355037,1.470227457091,0.945531324026156,1.5549219996548,0.119964647177772,0.850891044830251,"KDM5D"
"ENSG00000013016",959.853799309832,-0.903508114548332,0.433314643561124,-2.085108657125,0.0370594386204992,0.850891044830251,"EHD3"
"ENSG00000013306",1393.06248681702,0.49240964598969,0.322692124138832,1.52594255996728,0.12702417016497,0.850891044830251,"SLC25A39"
"ENSG00000013375",415.142709203203,0.426773024529446,0.354277714982406,1.2046284778331,0.228346757916033,0.850891044830251,"PGM3"
"ENSG00000013392",125.064602413692,0.517291289295865,0.416523664140679,1.24192533061255,0.214264113169485,0.850891044830251,"RWDD2A"
"ENSG00000013563",694.190424499486,-0.720071778322139,0.553596013676208,-1.30071705816744,0.193355321206445,0.850891044830251,"DNASE1L1"
"ENSG00000013573",569.34610080159,0.516887864960144,0.391946243886029,1.31877233937837,0.187245234239231,0.850891044830251,"DDX11"
"ENSG00000013583",141.601136086847,0.255378608572867,0.203524612779024,1.25477997518729,0.209558643882019,0.850891044830251,"HEBP1"
"ENSG00000013619",447.639869432141,-1.07486905512625,0.612708861681936,-1.75429004270585,0.0793808210839955,0.850891044830251,"MAMLD1"
"ENSG00000013810",332.530242274063,-0.783415982323716,0.420684917150489,-1.8622392921291,0.0625693682820516,0.850891044830251,"TACC3"
"ENSG00000014123",697.399941512356,0.49734019624209,0.307704364925812,1.61629230174229,0.10603113045976,0.850891044830251,"UFL1"
"ENSG00000014164",235.690301337273,-0.255016360811157,0.200895457085758,-1.26939834534086,0.204299026045556,0.850891044830251,"ZC3H3"
"ENSG00000014257",247.988716570644,-0.443056430645489,0.325498020740537,-1.36116474575635,0.173461632445033,0.850891044830251,"ACPP"
"ENSG00000014641",1492.70327195772,0.48859182807335,0.381596076274062,1.28039007330475,0.200407983378383,0.850891044830251,"MDH1"
"ENSG00000014919",460.991250445712,0.511902390758567,0.318362187441218,1.60792459328444,0.10785169484596,0.850891044830251,"COX15"
"ENSG00000015171",717.151941507427,0.36768966934175,0.291047151811717,1.26333367996542,0.206469287185546,0.850891044830251,"ZMYND11"
"ENSG00000015285",429.50690105159,-0.959855643504424,0.708133329680106,-1.35547304903447,0.175266889639801,0.850891044830251,"WAS"
"ENSG00000015475",620.006792512486,-0.402021426301311,0.335896315928393,-1.19686167200183,0.231360475457278,0.850891044830251,"BID"
"ENSG00000015568",1015.92671295316,-0.208899794881011,0.165448480464224,-1.26262746139988,0.206723094016914,0.850891044830251,"RGPD5"
"ENSG00000015676",644.212365633192,0.409432225879114,0.296158486364873,1.38247676406168,0.166825360192609,0.850891044830251,"NUDCD3"
"ENSG00000016402",386.34498480133,0.651228069963118,0.463891146894104,1.40383810797704,0.160367063298855,0.850891044830251,"IL20RA"
"ENSG00000016490",21.5985933847387,-2.35367826415203,1.19419602303041,-1.97093125312819,0.0487317397511661,0.850891044830251,"CLCA1"
"ENSG00000016864",527.511440421939,0.459417685985112,0.287819928298875,1.59619831990246,0.110444522607684,0.850891044830251,"GLT8D1"
"ENSG00000017621",82.8419371338468,0.557986010747214,0.330504661322665,1.68828484449865,0.091356563066677,0.850891044830251,"MAGIX"
"ENSG00000019102",1618.01114492888,0.832679021060248,0.45806098443354,1.81783441366433,0.0690894450651474,0.850891044830251,"VSIG2"
"ENSG00000019169",18.769707854015,-1.78996284406605,0.865414049166109,-2.06833115985442,0.0386088936131588,0.850891044830251,"MARCO"
"ENSG00000019995",580.206805459377,-0.33461754174404,0.202359819324631,-1.65357699399423,0.0982134903096624,0.850891044830251,"ZRANB1"
"ENSG00000020181",145.14242552537,-1.19054899748159,0.766448186605626,-1.55333265612407,0.120343682446043,0.850891044830251,"GPR124"
"ENSG00000020633",438.819898747996,-0.685934245247393,0.327270163033651,-2.09592661576321,0.0360887012523601,0.850891044830251,"RUNX3"
"ENSG00000020922",179.269949063793,0.548539486332747,0.396689351433194,1.38279357474794,0.166728169686145,0.850891044830251,"MRE11A"
"ENSG00000021355",6546.83712225827,-0.628527609079503,0.351839261880604,-1.78640554701025,0.0740336181350342,0.850891044830251,"SERPINB1"
"ENSG00000021488",617.054265731163,-1.1500591930555,0.786841434188337,-1.46161493673988,0.143846758919825,0.850891044830251,"SLC7A9"
"ENSG00000021645",195.021123657159,-1.61360983977132,0.771240795430575,-2.09222573459754,0.0364183274535098,0.850891044830251,"NRXN3"
"ENSG00000021762",7591.53984861584,-0.900701640750748,0.691181414790885,-1.3031334776605,0.192529196044314,0.850891044830251,"OSBPL5"
"ENSG00000023041",488.075578647971,0.216353480651573,0.159211113446531,1.35890941259093,0.174175295818403,0.850891044830251,"ZDHHC6"
"ENSG00000023445",901.268725827051,0.419589975079022,0.308188811993006,1.36147049714622,0.173365050855571,0.850891044830251,"BIRC3"
"ENSG00000023516",591.827737020401,0.539423698275581,0.365606454795015,1.47542170331216,0.140099203990059,0.850891044830251,"AKAP11"
"ENSG00000023902",253.149370007177,-0.680135074147016,0.535183783611442,-1.27084395113289,0.203784169360195,0.850891044830251,"PLEKHO1"
"ENSG00000023909",1032.41634574936,0.669821682835152,0.342384843286011,1.95634151443911,0.050424936829906,0.850891044830251,"GCLM"
"ENSG00000024862",337.90623502031,0.271293969449224,0.218030362346131,1.24429444839675,0.213391213521849,0.850891044830251,"CCDC28A"
"ENSG00000025772",436.894250965643,0.294101512447746,0.211745692939676,1.38893740110941,0.164851786186264,0.850891044830251,"TOMM34"
"ENSG00000025796",1467.46732493493,0.377159876358988,0.271152411638259,1.3909515835771,0.164240109025758,0.850891044830251,"SEC63"
"ENSG00000025800",845.29922990595,0.282446705695392,0.219409815681833,1.28730205081148,0.197989029029543,0.850891044830251,"KPNA6"
"ENSG00000026508",5554.50334128648,-0.933696902135172,0.300067962388121,-3.11161809712791,0.00186065034531038,0.850891044830251,"CD44"
"ENSG00000026950",700.696726048064,0.811595028899377,0.418216086608651,1.94061169545311,0.0523053944219539,0.850891044830251,"BTN3A1"
"ENSG00000027001",267.06727039987,0.913694044793145,0.396562707048603,2.30403421338649,0.0212207231012158,0.850891044830251,"MIPEP"
"ENSG00000027075",522.287451210693,-0.392333326443269,0.305175725472151,-1.28559807906174,0.198583367498574,0.850891044830251,"PRKCH"
"ENSG00000027644",242.184033990277,-1.26219228693023,0.839253521066783,-1.50394637049106,0.132595176012305,0.850891044830251,"INSRR"
"ENSG00000027697",3094.09994930133,-0.377708425326106,0.247940502055654,-1.52338332057311,0.127662832475907,0.850891044830251,"IFNGR1"
"ENSG00000027847",217.075954400708,0.328436128061026,0.231898968187755,1.41628973439464,0.156690692200392,0.850891044830251,"B4GALT7"
"ENSG00000028137",1536.49810285856,-1.2000834779748,0.711601429235836,-1.68645456384697,0.0917082794921822,0.850891044830251,"TNFRSF1B"
"ENSG00000028277",269.740120767633,-0.943478853316164,0.561618081514924,-1.67992962543371,0.0929710089319058,0.850891044830251,"POU2F2"
"ENSG00000029363",7091.13521385719,-0.614150165833652,0.489043514090463,-1.25581905932413,0.20918157978156,0.850891044830251,"BCLAF1"
"ENSG00000029364",3721.24763577759,-0.557480809012655,0.411216709647396,-1.35568617698117,0.175199039375648,0.850891044830251,"SLC39A9"
"ENSG00000029725",576.023375391654,0.258274244435903,0.19884900587521,1.29884604300203,0.193996769860271,0.850891044830251,"RABEP1"
"ENSG00000030419",1040.70291141582,0.508702770941618,0.33907787036038,1.50025352701713,0.133548742604745,0.850891044830251,"IKZF2"
"ENSG00000032219",325.786939745679,-0.353913026608841,0.253284895918584,-1.39729226776556,0.162325700071392,0.850891044830251,"ARID4A"
"ENSG00000032444",744.673574010254,-0.254959498752031,0.200708455832926,-1.27029774452684,0.203978591314407,0.850891044830251,"PNPLA6"
"ENSG00000033050",948.381091369869,-0.373381707762311,0.276245701243419,-1.35162902474742,0.176494020443089,0.850891044830251,"ABCF2"
"ENSG00000033122",114.333860234741,-1.47849977503268,0.724618048392919,-2.04038497013943,0.0413119976918734,0.850891044830251,"LRRC7"
"ENSG00000033170",216.307653589493,0.557983316507773,0.365641985251009,1.52603732343463,0.127000569616165,0.850891044830251,"FUT8"
"ENSG00000034063",242.319766582428,-0.892427293055617,0.471552497916942,-1.8925300936754,0.0584203879518775,0.850891044830251,"UHRF1"
"ENSG00000034152",1801.10734343139,-0.460558597691396,0.281258654739974,-1.63749129112911,0.101527857154946,0.850891044830251,"MAP2K3"
"ENSG00000034239",232.629181997524,1.32369050723243,0.992399071116498,1.3338288454293,0.182259955187851,0.850891044830251,"EFCAB1"
"ENSG00000034693",177.96766921027,0.570525130324909,0.397198308850496,1.43637351321063,0.150896085842968,0.850891044830251,"PEX3"
"ENSG00000035115",698.020782698668,0.499094784929461,0.329294216069231,1.51565001926585,0.129607872009438,0.850891044830251,"SH3YL1"
"ENSG00000035141",688.307097638138,0.333201524444562,0.218062512810067,1.52800919401851,0.12651025524806,0.850891044830251,"FAM136A"
"ENSG00000035681",734.570072164261,-0.476199542102386,0.276114341322327,-1.72464617311017,0.0845912569448064,0.850891044830251,"NSMAF"
"ENSG00000036672",92.3563613739071,0.820081556889283,0.505565441980699,1.62210762206447,0.104780306447113,0.850891044830251,"USP2"
"ENSG00000038382",1298.7450699075,-0.590533591491472,0.371753077442029,-1.58851029708977,0.112170994480349,0.850891044830251,"TRIO"
"ENSG00000038427",990.872330928916,-1.31015051465084,0.803166278213827,-1.63123197548146,0.102841380704547,0.850891044830251,"VCAN"
"ENSG00000039139",314.67509208438,1.37541680885863,0.596213329248738,2.30692059600836,0.0210592471177061,0.850891044830251,"DNAH5"
"ENSG00000039319",648.806517879005,0.379408601416004,0.214451629063523,1.76920363381161,0.0768598980091503,0.850891044830251,"ZFYVE16"
"ENSG00000039523",657.666901631046,-0.651107585017772,0.383030581080657,-1.699884075002,0.0891527329440015,0.850891044830251,"FAM65A"
"ENSG00000039537",4.01861502904472,1.95587176201592,1.58409960253487,1.23468988874572,0.216945940426486,0.850891044830251,"C6"
"ENSG00000040341",520.38934558614,0.383598678162483,0.237799647697503,1.61311710036865,0.106719069356296,0.850891044830251,"STAU2"
"ENSG00000041802",737.276676993571,0.298811063968331,0.24139496792945,1.23785125485988,0.215771219449722,0.850891044830251,"LSG1"
"ENSG00000041880",346.576508755252,0.695892969140888,0.500869330305694,1.38937029487544,0.164720178318602,0.850891044830251,"PARP3"
"ENSG00000042088",215.440489851493,0.349417757287242,0.234957165970034,1.48715514100049,0.136973840820312,0.850891044830251,"TDP1"
"ENSG00000042813",17.7702555978152,-1.05967710165638,0.884329325637367,-1.19828334415195,0.23080672853899,0.850891044830251,"ZPBP"
"ENSG00000042832",49.4502622691401,-0.988440067839668,0.595298954538445,-1.66040954768019,0.0968320907080331,0.850891044830251,"TG"
"ENSG00000043355",4.76021652131214,-4.01126457142986,1.20491393636541,-3.32908803721676,0.000871308579911725,0.850891044830251,"ZIC2"
"ENSG00000043462",1711.43262547593,-1.16180081339039,0.746685520135756,-1.55594394435178,0.11972142252806,0.850891044830251,"LCP2"
"ENSG00000044012",3.16180708308612,-2.25196529056588,1.34329699614996,-1.67644630861252,0.0936508046698508,0.850891044830251,"GUCA2B"
"ENSG00000044090",305.595459844814,0.429625518229634,0.2916321147826,1.47317629455831,0.140703505330387,0.850891044830251,"CUL7"
