"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000129007",315.850254336652,0.788318565934932,0.219394734262646,3.59315171617202,0.000326702235332005,0.265186126196843,"CALML4"
"ENSG00000227084",27.109248055737,3.19884649858177,0.893687671413683,3.57937856916127,0.000344412239162425,0.271573970754417,"ENSG00000227084"
"ENSG00000180509",129.820142062718,2.26713393847587,0.641159683689085,3.53598954543009,0.000406250770250339,0.311436354371357,"KCNE1"
"ENSG00000188229",3100.1557978159,0.721288142104236,0.205934979423706,3.5025042570364,0.000460906418211433,0.326931694461826,"TUBB4B"
"ENSG00000224038",25.6685515068068,3.11521462939595,0.889585618314744,3.50187161894264,0.00046200217711469,0.326931694461826,"ENSG00000224038"
"ENSG00000257108",26.3116925011937,3.07988318569326,0.877942760657249,3.50806832029413,0.000451373116174323,0.326931694461826,"NHLRC4"
"ENSG00000123810",79.0285530999864,0.984809251121286,0.282816849991061,3.48214489749254,0.000497414459456146,0.334125403596599,"B9D2"
"ENSG00000181577",12.0468767674467,1.41345855470565,0.406198453376623,3.47972411749956,0.000501930356813839,0.334125403596599,"C6orf223"
"ENSG00000273061",5.83127919332919,1.33430431990615,0.383835007486617,3.47624446410786,0.000508488548121501,0.334125403596599,"ENSG00000273061"
"ENSG00000105948",159.809220141001,1.95581276375192,0.569620442208951,3.43353682351603,0.000595761274355411,0.360608252728535,"TTC26"
"ENSG00000106701",55.8328392458235,2.16413417086584,0.63493148111183,3.40845309335777,0.000653323162418535,0.360608252728535,"FSD1L"
"ENSG00000169402",62.3642690250067,2.87444707664519,0.836573333811336,3.43597740983391,0.000590420200733726,0.360608252728535,"RSPH10B2"
"ENSG00000175267",277.318641225385,2.64506672332354,0.773882733129688,3.41791670764707,0.000631024148575085,0.360608252728535,"VWA3A"
"ENSG00000181322",56.8124849546999,2.31602450778255,0.675599555935433,3.42810247199732,0.000607815986700138,0.360608252728535,"NME9"
"ENSG00000186523",45.141998977853,1.6230291020867,0.474773868480094,3.41853082033042,0.000629601869738774,0.360608252728535,"FAM86B1"
"ENSG00000186862",11.2997493386808,2.31440140478001,0.674713227903006,3.43020013402304,0.00060313621197607,0.360608252728535,"PDZD7"
"ENSG00000222046",37.1487694594367,2.65333680289633,0.777299834886832,3.41353064005556,0.000641269472810161,0.360608252728535,"DCDC2B"
"ENSG00000104549",230.922271645466,1.40427999774827,0.414939791574356,3.38429821931559,0.000713604490898673,0.367768635712192,"SQLE"
"ENSG00000125409",6.51429174704965,2.43223420624614,0.721303684131249,3.37199748144302,0.000746251308061553,0.367768635712192,"TEKT3"
"ENSG00000163576",88.4146298680974,2.63584905261728,0.777366502757268,3.39074174571209,0.000697037500267464,0.367768635712192,"EFHB"
"ENSG00000172771",90.7437948674889,2.45292226212376,0.726722392744167,3.3753222504419,0.000737293026128201,0.367768635712192,"EFCAB12"
"ENSG00000176601",160.373454308748,3.18182203287943,0.937777775580006,3.39293819467145,0.000691472378902356,0.367768635712192,"MAP3K19"
"ENSG00000260604",37.2417215483322,2.06509032809342,0.611896669737123,3.37490042065534,0.000738424048914548,0.367768635712192,"ENSG00000260604"
"ENSG00000155749",23.0628086382452,2.30038850514721,0.683415114994336,3.36601935584388,0.000762613569478049,0.36923875948167,"ALS2CR12"
"ENSG00000165807",45.9970693175488,1.96852884742449,0.587650768640591,3.34982774204189,0.000808618304736675,0.384762896105565,"PPP1R36"
"ENSG00000141519",164.180112605178,1.94534374974392,0.584028181000277,3.33090733123886,0.000865634141755843,0.38631368922449,"CCDC40"
"ENSG00000167094",32.7644520932948,2.54071217226475,0.762535315534062,3.33192721767292,0.000862468090604856,0.38631368922449,"TTC16"
"ENSG00000178498",53.8246110064081,1.62903512263431,0.489171900525261,3.3301894914346,0.000867869002533458,0.38631368922449,"DTX3"
"ENSG00000253659",9.90202280526345,2.43516309972648,0.729941407899386,3.33610762915116,0.000849602647551479,0.38631368922449,"ENSG00000253659"
"ENSG00000008226",250.935641636346,2.35231855019606,0.713150723750477,3.2984872227643,0.000972073039500804,0.388486781699948,"DLEC1"
"ENSG00000105479",203.577166429822,3.05034559290338,0.924645375603674,3.29893564969369,0.000970521564787708,0.388486781699948,"CCDC114"
"ENSG00000109944",52.8266026739072,1.38996334293586,0.421419700276468,3.29828753146563,0.000972764673536415,0.388486781699948,"C11orf63"
"ENSG00000156313",183.487071595085,1.33407269772479,0.403808361788618,3.30372727254999,0.000954085995539593,0.388486781699948,"RPGR"
"ENSG00000165269",33.1564064495158,1.47795374439216,0.447733357529793,3.30096857769596,0.00096351672875392,0.388486781699948,"AQP7"
"ENSG00000183690",131.331488556586,2.11321602263686,0.640598421974522,3.29881552958447,0.000970936933258083,0.388486781699948,"EFHC2"
"ENSG00000188931",169.058557159808,2.17512599557877,0.660016439296758,3.29556336187073,0.000982245504090215,0.388486781699948,"C1orf192"
"ENSG00000249352",2.12242210159177,3.91203343691253,1.18738152897602,3.29467264012959,0.00098536396546838,0.388486781699948,"ENSG00000249352"
"ENSG00000263745",6.35342585868176,2.44870809573613,0.744336364524907,3.2897870001274,0.00100263248921957,0.389727485034954,"ENSG00000263745"
"ENSG00000138587",100.484961179188,2.30414718860694,0.703815200948604,3.2737957144168,0.0010611329539731,0.405683175965976,"MNS1"
"ENSG00000144061",148.799938521284,2.2630534665972,0.691931876476974,3.27063045298581,0.00107308036254498,0.405683175965976,"NPHP1"
"ENSG00000135519",47.4790966230091,2.10510713727254,0.646379362314795,3.25676724846813,0.00112688793951289,0.415993809854837,"KCNH3"
"ENSG00000157856",151.723436106047,3.29004957852686,1.01050133290853,3.25585872218207,0.00113049988184335,0.415993809854837,"DRC1"
"ENSG00000106772",74.0401650820017,1.44487694014287,0.444520376874311,3.25041778804982,0.00115235581128117,0.418456785259708,"PRUNE2"
"ENSG00000111834",221.990156760133,2.65302671093713,0.821358762143037,3.23004615427127,0.0012377023583888,0.419595043784791,"RSPH4A"
"ENSG00000168589",42.3180510700896,2.75272039090749,0.851887102850465,3.23132065469324,0.00123219623282706,0.419595043784791,"DYNLRB2"
"ENSG00000186352",36.2270267059946,1.09513403420942,0.33863102408731,3.23400384581141,0.001220678118546,0.419595043784791,"ANKRD37"
"ENSG00000197057",140.68881691116,2.53540256400329,0.785447593750267,3.22797164849349,0.00124671329771552,0.419595043784791,"DTHD1"
"ENSG00000206113",22.4648198184362,2.64196939055478,0.817567656221855,3.23149940001767,0.00123142582456819,0.419595043784791,"ENSG00000206113"
"ENSG00000226026",8.09549659710938,1.90479000291921,0.588515780708373,3.23659970617353,0.00120962960607013,0.419595043784791,"ENSG00000226026"
"ENSG00000197980",33.2983991025665,1.66378407293709,0.516477069398567,3.22140937423331,0.00127561797923044,0.424150662539778,"LEKR1"
"ENSG00000158486",319.625140692091,2.26517811107021,0.704456651240438,3.21549680463884,0.00130218944535227,0.427831241819428,"DNAH3"
"ENSG00000196277",12.8579146128779,2.43240421507355,0.757846682805924,3.20962573335755,0.00132907904219785,0.431528510665602,"GRM7"
"ENSG00000145002",24.6455701982122,1.88051177220031,0.58935566148359,3.19079275062274,0.00141883017323038,0.439964888997888,"FAM86B2"
"ENSG00000147400",540.017878118245,1.3431570866434,0.42073334816517,3.19241888597836,0.00141086564794917,0.439964888997888,"CETN2"
"ENSG00000238465",7.34940524119987,-1.44165887252959,0.4517133596491,-3.19153472381136,0.00141519099109717,0.439964888997888,"ENSG00000238465"
"ENSG00000258334",10.7919830052389,3.079719084735,0.964983754704052,3.19147246751269,0.0014154960106984,0.439964888997888,"ENSG00000258334"
"ENSG00000016490",21.5985933847387,-3.71288559202011,1.16823904390903,-3.17818995297098,0.00148197624612377,0.446162412860112,"CLCA1"
"ENSG00000088727",105.513477288478,1.24266749847489,0.390454496968499,3.18261796988637,0.0014595004606394,0.446162412860112,"KIF9"
"ENSG00000118997",125.751471590159,2.16546386330133,0.681574948253505,3.17714708976643,0.00148731581937569,0.446162412860112,"DNAH7"
"ENSG00000163491",316.885088072363,2.28555094768175,0.721996886740603,3.16559668006283,0.00154765220715231,0.451815775741664,"NEK10"
"ENSG00000167525",32.0910855520108,1.05498362527446,0.332854006203316,3.16950857016289,0.00152696955003847,0.451815775741664,"PROCA1"
"ENSG00000255160",6.15221660522092,2.79165652092673,0.882272204098256,3.1641669180545,0.00155527569734974,0.451815775741664,"ENSG00000255160"
"ENSG00000102904",103.27033480952,2.31297762990907,0.732926765341564,3.15581001988809,0.00160053072791369,0.46011923988502,"TSNAXIP1"
"ENSG00000164675",54.7651221405364,2.36459256045072,0.750870568272523,3.14913469826202,0.00163754697477743,0.465907437215543,"IQUB"
"ENSG00000080572",35.8751984912002,3.65769295075071,1.16397484878261,3.14241579581918,0.00167559900810148,0.467102842682673,"PIH1D3"
"ENSG00000169064",108.132559679067,3.28459121934537,1.04442035246865,3.1448939228173,0.00166147061745362,0.467102842682673,"ZBBX"
"ENSG00000004468",116.328872443082,1.92264936394027,0.614636054622903,3.12811028490652,0.00175934153134354,0.467936062768845,"CD38"
"ENSG00000077327",361.596338465683,2.56297556264205,0.817596955860478,3.13476651823471,0.0017199094114747,0.467936062768845,"SPAG6"
"ENSG00000172426",115.960795038757,1.91287387212292,0.611363694458481,3.12886402882863,0.0017548349196013,0.467936062768845,"RSPH9"
"ENSG00000226942",10.7337787781636,1.35245704860517,0.43299497604049,3.12349362796926,0.00178717734955533,0.467936062768845,"IL9RP3"
"ENSG00000230970",4.28835893690799,3.58333245766158,1.14350674915292,3.1336347252135,0.00172655637905873,0.467936062768845,"HHATL-AS1"
"ENSG00000233730",21.4488780307254,2.63308694088784,0.842468508136832,3.12544257198534,0.00177537731387874,0.467936062768845,"ENSG00000233730"
"ENSG00000243910",152.558301024677,2.71051739939559,0.868244908288958,3.12183506464459,0.0017972759857054,0.467936062768845,"TUBA4B"
"ENSG00000163885",172.870870886479,2.88955826722093,0.928032296730764,3.11363977029695,0.00184794959036084,0.473904409384334,"CCDC37"
"ENSG00000254608",18.0835404683851,3.66491222093248,1.17744829472349,3.11258866937604,0.00185454294563041,0.473904409384334,"ENSG00000254608"
"ENSG00000250510",101.18904058169,2.13048495863743,0.686331616531408,3.10416263409882,0.00190818408528773,0.483138205374044,"GPR162"
"ENSG00000080298",218.56115433717,1.62062731077436,0.523462958073912,3.09597324085257,0.00196168063653895,0.484433994801632,"RFX3"
"ENSG00000158163",114.946086048593,2.52487690845953,0.8157060867335,3.09532679665345,0.00196596157032331,0.484433994801632,"DZIP1L"
"ENSG00000186094",8.22380343386039,3.03581577598999,0.979750401075786,3.09856038094662,0.00194463339287516,0.484433994801632,"AGBL4"
"ENSG00000152580",74.9771411381575,2.52098581102075,0.815767186101826,3.09032510006608,0.00199937519875941,0.48830758172887,"IGSF10"
"ENSG00000167858",203.709781811448,3.03494208892942,0.983351119591197,3.08632596075258,0.00202646538392207,0.490582383030537,"TEKT1"
"ENSG00000152779",9.31962541103158,2.77481263493552,0.901081111392544,3.07942603596172,0.00207399861637361,0.493432877712748,"SLC16A12"
"ENSG00000205084",388.773549751775,2.04686805017232,0.664270914693526,3.08137539202162,0.00206046698399988,0.493432877712748,"TMEM231"
"ENSG00000137473",56.487451944238,2.807322548449,0.917144125488881,3.06093935558118,0.00220643779456805,0.52045530132042,"TTC29"
"ENSG00000117477",48.4823727058396,2.29050037588724,0.755850574683654,3.03036136057167,0.00244261299257656,0.523383028039632,"CCDC181"
"ENSG00000151023",166.773447048516,2.026011934618,0.667636220700951,3.03460458225422,0.00240851234411672,0.523383028039632,"ENKUR"
"ENSG00000154240",38.4257668329586,1.48062146270961,0.486837903969806,3.04130276347882,0.00235556837959073,0.523383028039632,"CEP112"
"ENSG00000155026",82.8720342426537,2.04123822724045,0.676268033667147,3.01838638767469,0.00254124667574863,0.523383028039632,"RSPH10B"
"ENSG00000155761",87.3971658243051,2.66887825160634,0.875756212441436,3.04751278231419,0.00230743712269686,0.523383028039632,"SPAG17"
"ENSG00000157510",82.6912675311103,0.847470374840848,0.278879474393863,3.03884097846499,0.00237490178054367,0.523383028039632,"AFAP1L1"
"ENSG00000159625",70.3821946670532,2.58857268886137,0.856524731727314,3.02218090497062,0.0025096051819247,0.523383028039632,"CCDC135"
"ENSG00000165164",36.7171174953355,3.18643941727925,1.05510946619009,3.0200083682172,0.00252767701637533,0.523383028039632,"CXorf22"
"ENSG00000166246",34.5090640069968,1.96327915819108,0.644507572798353,3.04616926325136,0.00231777316229549,0.523383028039632,"C16orf71"
"ENSG00000167523",104.163605226103,0.810661875101331,0.267960078789596,3.02530839206787,0.00248379726678951,0.523383028039632,"SPATA33"
"ENSG00000173627",61.5792837922961,3.07824389031638,1.01811884227079,3.02346225461334,0.00249900200928246,0.523383028039632,"APOBEC4"
"ENSG00000174950",169.250740125093,1.43735140143718,0.473856868343297,3.03330287574486,0.00241892688502516,0.523383028039632,"CD164L2"
"ENSG00000179813",363.41252791605,2.50867755353977,0.827096543686115,3.03311333204146,0.00242044679724272,0.523383028039632,"FAM216B"
"ENSG00000186710",63.5841420271737,1.89422611726687,0.626330149835724,3.02432529834895,0.00249188343486752,0.523383028039632,"CCDC42B"
"ENSG00000187905",141.540527910368,3.1366744049381,1.03288592196966,3.03680623215063,0.00239099101477742,0.523383028039632,"ENSG00000187905"
"ENSG00000243836",54.8711107748729,2.8530154196771,0.943819470455781,3.02284018181925,0.00250414453453293,0.523383028039632,"WDR86-AS1"
"ENSG00000248008",144.633974014167,1.11046132183148,0.365067953140182,3.04179348606115,0.00235173180400118,0.523383028039632,"DYNLL1-AS1"
"ENSG00000176029",149.748093303903,2.29612458122429,0.765508462772262,2.99947641716325,0.0027044405893115,0.552867788028287,"C11orf16"
"ENSG00000105641",358.960863501311,-1.58077794281681,0.52800930620337,-2.99384485130258,0.00275485991382372,0.554953459136547,"SLC5A5"
"ENSG00000164746",75.0390457449057,2.61199903967645,0.872271996711241,2.99447769677872,0.00274915153998324,0.554953459136547,"C7orf57"
"ENSG00000156206",48.89341108411,2.51585234094482,0.84471183941469,2.9783557226901,0.0028979943067181,0.563483851338121,"C15orf26"
"ENSG00000158423",76.44954127671,2.13787658490075,0.717952484239076,2.97774105088109,0.00290381204256144,0.563483851338121,"RIBC1"
"ENSG00000160180",445.102253536943,-1.69314652135074,0.567899533996368,-2.98141910671399,0.00286915836168528,0.563483851338121,"TFF3"
"ENSG00000164411",16.9797497657522,1.67450646104139,0.561482118577259,2.98229704141679,0.00286094269967046,0.563483851338121,"GJB7"
"ENSG00000185361",167.547110030072,1.74852678287587,0.587145652510635,2.9780119726667,0.00290124651386471,0.563483851338121,"TNFAIP8L1"
"ENSG00000248932",17.1093126509103,1.09663943237732,0.368486144490144,2.97606693976156,0.00291971123781982,0.563483851338121,"ENSG00000248932"
"ENSG00000182368",19.2784348336941,1.74264774212255,0.586030057363329,2.97364908203359,0.00294281412642756,0.563998501813526,"FAM27A"
"ENSG00000160401",233.292128331154,2.12437787785934,0.721012161476828,2.94638286476061,0.00321514166582872,0.576433653261686,"C9orf117"
"ENSG00000163689",121.744701297323,1.01516846950496,0.343169049992328,2.95821685996351,0.0030942435648368,0.576433653261686,"C3orf67"
"ENSG00000167646",52.6172895214874,2.24109001939968,0.760659529519002,2.94624589902505,0.00321656578745922,0.576433653261686,"DNAAF3"
"ENSG00000168671",71.0826437819004,4.83878423497937,1.64143549461265,2.9478978923392,0.00319942722483009,0.576433653261686,"UGT3A2"
"ENSG00000183287",7.54474013250218,2.9922578317503,1.01248066998569,2.9553727991593,0.00312291443399251,0.576433653261686,"CCBE1"
"ENSG00000186193",62.0955890833084,-0.842234630846625,0.284198535457031,-2.96354317763177,0.00304119392930387,0.576433653261686,"SAPCD2"
"ENSG00000187860",166.243336100907,0.962536292107617,0.325637547146414,2.95585168400387,0.00311806991955759,0.576433653261686,"CCDC157"
"ENSG00000197748",178.283767302901,2.71348337100523,0.916517777990311,2.9606445572231,0.00306996014150074,0.576433653261686,"WDR96"
"ENSG00000204815",132.024061294463,2.43584029057129,0.826122445655194,2.94852210272465,0.00319297306314533,0.576433653261686,"TTC25"
"ENSG00000213085",202.264239388515,2.03987666482885,0.692111248661146,2.94732482498282,0.00320536304761967,0.576433653261686,"CCDC19"
"ENSG00000162598",58.7491689228128,2.6251543845799,0.891743327000926,2.94384528046731,0.00324162008678489,0.577175684871544,"C1orf87"
"ENSG00000064199",107.432374007799,1.80981930283809,0.615352978108517,2.94110757113932,0.00327040939624119,0.578568964855541,"SPA17"
"ENSG00000163071",326.71772634995,2.18008531355675,0.742838390367022,2.93480431521533,0.00333758098093347,0.586691464406381,"SPATA18"
"ENSG00000215910",22.1714007775677,-1.87882540741554,0.641168433953989,-2.93031488750795,0.00338618676974331,0.59146824348972,"C1orf167"
"ENSG00000160838",74.262119625044,2.60813314949301,0.891656176308727,2.9250435524264,0.00344408017917793,0.596551249578762,"LRRC71"
"ENSG00000232415",27.0261122363752,2.90008176863473,0.991907735032717,2.92374145921856,0.0034585187307994,0.596551249578762,"ENSG00000232415"
"ENSG00000022267",16.9089770480975,1.69044659170066,0.587436748948367,2.87766571418439,0.00400629427923208,0.598031925803724,"FHL1"
"ENSG00000083067",10.6928763343996,2.61863688443514,0.903448742634576,2.89848971043875,0.00374964612157931,0.598031925803724,"TRPM3"
"ENSG00000091137",1597.49661806629,-1.43801993063274,0.499113033277545,-2.88115083108457,0.00396225978866388,0.598031925803724,"SLC26A4"
"ENSG00000105519",799.276175649924,1.60963715864141,0.559505285879514,2.87689356877325,0.00401611026884498,0.598031925803724,"CAPS"
"ENSG00000107614",70.6356388681206,0.796589630442998,0.273329064486462,2.91439782278423,0.00356375447501572,0.598031925803724,"TRDMT1"
"ENSG00000116885",176.647649779207,1.51781773311708,0.524073951605312,2.89618999087397,0.00377723640436836,0.598031925803724,"OSCP1"
"ENSG00000129535",10.1732153546505,-0.982891966918185,0.339681536251458,-2.8935690110356,0.00380890579465405,0.598031925803724,"NRL"
"ENSG00000142959",115.630898536259,2.44050347211151,0.849773723522862,2.87194508909271,0.00407953846462621,0.598031925803724,"BEST4"
"ENSG00000156049",79.4653844536589,1.48697754352968,0.511863412148771,2.9050279981674,0.00367220249791949,0.598031925803724,"GNA14"
"ENSG00000158023",352.796857444798,1.45747457765997,0.506339481496375,2.87845335179616,0.00399630378965232,0.598031925803724,"WDR66"
"ENSG00000160051",70.7585859112131,0.846928630438102,0.29534457368619,2.86759502593056,0.00413604576866549,0.598031925803724,"IQCC"
"ENSG00000162643",62.2330596650728,2.53899816268799,0.886280781214373,2.86477854028278,0.00417300970918318,0.598031925803724,"WDR63"
"ENSG00000165309",591.543197365875,2.39368901901911,0.823131326431152,2.908028089998,0.00363715665569391,0.598031925803724,"ARMC3"
"ENSG00000165698",150.750734935065,1.7149411106135,0.59588850782654,2.87795634265313,0.00400260527624978,0.598031925803724,"C9orf9"
"ENSG00000167992",24.8326113611741,1.68315539040689,0.585845016007401,2.87303867817769,0.00406544340291969,0.598031925803724,"VWCE"
"ENSG00000170231",20.0853291132027,1.94930485739325,0.673416541382383,2.89464950384458,0.00379582104596454,0.598031925803724,"FABP6"
"ENSG00000172361",62.3233887542749,1.8432474501844,0.635446508657899,2.90071221585189,0.00372315637591044,0.598031925803724,"CCDC11"
"ENSG00000176956",18.5743241584954,2.31834735302089,0.803554139773546,2.8851165568934,0.00391268771413384,0.598031925803724,"LY6H"
"ENSG00000181378",141.370192157714,2.73685156423202,0.951226213880948,2.87718265570692,0.00401243266292786,0.598031925803724,"CCDC108"
"ENSG00000186973",122.72797978422,2.37035477115549,0.817307043397417,2.90020108147154,0.0037292334106733,0.598031925803724,"FAM183A"
"ENSG00000188452",129.166466296618,1.81653783849016,0.627614965661926,2.89435073711843,0.00379943501379166,0.598031925803724,"CERKL"
"ENSG00000205129",36.6094395082006,2.20811232861717,0.770000092875278,2.86767800296205,0.00413496128618101,0.598031925803724,"C4orf47"
"ENSG00000206885",5.88808884254536,-2.04063824779626,0.708496533800818,-2.88023744710366,0.00397375770582207,0.598031925803724,"SNORA75"
"ENSG00000231738",96.3409417021445,2.95098033761472,1.01105159912964,2.91872377251077,0.00351467514139336,0.598031925803724,"TSPAN19"
"ENSG00000232224",17.8604449434775,1.46272261026291,0.501540739276492,2.91645821707922,0.00354030138273836,0.598031925803724,"LINC00202-1"
"ENSG00000235278",59.8337855180346,11.9820215093449,4.18269138179078,2.86466784556667,0.00417446858371805,0.598031925803724,"ZNF652P1"
"ENSG00000243710",83.6486720679006,2.35349352292357,0.820496476285911,2.86837736778223,0.00412583106503754,0.598031925803724,"WDR65"
"ENSG00000244607",28.7976936257457,2.09000513980084,0.723731191910052,2.88781962579912,0.00387922255417224,0.598031925803724,"CCDC13"
"ENSG00000248278",36.1357716389968,0.554303294003746,0.193536089590439,2.86408232788397,0.00418219297340817,0.598031925803724,"SUMO2P17"
"ENSG00000250878",3.64436850416103,1.7648915164106,0.610017078688842,2.89318377807391,0.00381358086149066,0.598031925803724,"METTL21EP"
"ENSG00000251474",141.5590071666,1.15161779000211,0.394628620967794,2.91823179772887,0.00352022559630757,0.598031925803724,"RPL32P3"
"ENSG00000259416",3.6009234370838,3.21904046511889,1.11534537199328,2.88613782416651,0.00390001328659169,0.598031925803724,"ENSG00000259416"
"ENSG00000260183",2.07703154566703,3.91879356809529,1.36679240926383,2.86714613099585,0.00414191715367331,0.598031925803724,"ENSG00000260183"
"ENSG00000167302",233.400612127279,-0.369177270141145,0.129035988477883,-2.86104112888183,0.00422252269560651,0.600686501821384,"ENTHD2"
"ENSG00000165555",15.7946443451236,1.40143013458085,0.490743591093846,2.85572783835469,0.00429383028472162,0.60769809332178,"NOXRED1"
"ENSG00000010626",459.943167991121,2.14514688884105,0.7548271580552,2.84190475388827,0.00448448869808093,0.608164249290497,"LRRC23"
"ENSG00000100218",21.2456786399447,1.72957812728664,0.608414201237668,2.84276422833038,0.0044724141801701,0.608164249290497,"RTDR1"
"ENSG00000121753",24.3893682288018,2.20820208075517,0.777654675664977,2.83956639091371,0.00451748935084252,0.608164249290497,"BAI2"
"ENSG00000147202",165.179802248568,1.12055186583954,0.393345157546926,2.84877503724158,0.0043887900978569,0.608164249290497,"DIAPH2"
"ENSG00000151388",10.2017791222165,2.87880199573007,1.01287436063205,2.84221035463238,0.00448019201823232,0.608164249290497,"ADAMTS12"
"ENSG00000170484",8.82937354326433,-3.30380943611426,1.16306579094433,-2.84060408434142,0.00450281762019663,0.608164249290497,"KRT74"
"ENSG00000185681",63.5616930686521,3.28180351607778,1.15542583099932,2.84034113486918,0.0045065313185385,0.608164249290497,"MORN5"
"ENSG00000186564",7.31522097583941,1.65216975153799,0.581749337624171,2.84000280651002,0.00451131369298936,0.608164249290497,"FOXD2"
"ENSG00000257542",20.5067084432116,2.62968982067031,0.923197689445209,2.84845797464096,0.00439316550646192,0.608164249290497,"OR7E47P"
"ENSG00000269480",6.50896548676291,-2.96338180451906,1.03864751737495,-2.85311595603544,0.00432928211675388,0.608164249290497,"ENSG00000269480"
"ENSG00000114204",18.0166890004845,2.52893809215584,0.894693283399401,2.82659782864033,0.00470453714824812,0.610034281200426,"SERPINI2"
